createdAt,valveNumber,textDetail,alarmFaultId,predictingAlgoId,alarmActivated,criticityId
2024-05-28 06:00:00,84,above: Param_2,394,59,0,1
2024-05-28 06:00:00,84,above: Param_3,394,59,0,1
2024-05-28 06:00:00,84,above: Param_4,394,59,0,1
2024-05-28 06:00:00,87,Param_1 manual mode,394,59,1,1
2024-05-28 22:00:00,2,above: Param_5,394,59,0,1
2024-05-28 22:00:00,2,above: Param_6,394,59,0,1
2024-05-28 22:00:00,2,above: Param_3,394,59,0,1
2024-05-28 22:00:00,2,above: Param_4,394,59,0,1
2024-05-28 22:00:00,2,above: Param_2,394,59,0,1
2024-05-28 22:00:00,2,Param_1 increasing,394,59,0,1
2024-05-28 22:00:00,32,above: Param_5,394,59,0,1
2024-05-28 22:00:00,32,above: Param_6,394,59,0,1
2024-05-28 22:00:00,32,above: Param_3,394,59,0,1
2024-05-28 22:00:00,32,above: Param_4,394,59,0,1
2024-05-28 22:00:00,32,above: Param_2,394,59,0,1
2024-05-28 22:00:00,32,Param_1 increasing,394,59,0,1
2024-05-28 22:00:00,87,above: Param_5,394,59,0,1
2024-05-28 22:00:00,87,above: Param_6,394,59,0,1
2024-05-28 22:00:00,87,above: Param_3,394,59,0,1
2024-05-28 22:00:00,87,above: Param_4,394,59,0,1
2024-05-28 22:00:00,87,above: Param_2,394,59,0,1
2024-05-28 22:00:00,87,Param_1 increasing,394,59,0,1
2024-05-28 22:00:00,103,back to normal Param_1,337,58,0,1
2024-05-28 22:00:00,110,above: Param_4,394,59,0,1
2024-05-28 22:00:00,110,above: Param_2,394,59,0,1
2024-05-28 22:00:00,110,above: Param_3,394,59,0,1
2024-05-28 22:00:00,110,Param_1 increasing,394,59,0,1
2024-05-28 22:00:00,110,above: Param_5,394,59,0,1
2024-05-28 22:00:00,110,above: Param_6,394,59,0,1
2024-05-29 06:00:00,24,Param_1 manual mode,394,59,1,1
2024-05-29 06:00:00,32,Param_1 manual mode,394,59,1,1
2024-05-29 06:00:00,87,Param_1 manual mode,394,59,1,1
2024-05-29 22:00:00,24,above: Param_4,394,59,0,1
2024-05-29 22:00:00,24,Param_1 increasing,394,59,0,1
2024-05-29 22:00:00,24,above: Param_5,394,59,0,1
2024-05-29 22:00:00,24,above: Param_3,394,59,0,1
2024-05-29 22:00:00,24,above: Param_6,394,59,0,1
2024-05-29 22:00:00,24,above: Param_2,394,59,0,1
2024-05-29 22:00:00,32,above: Param_4,394,59,0,1
2024-05-29 22:00:00,32,Param_1 increasing,394,59,0,1
2024-05-29 22:00:00,32,above: Param_5,394,59,0,1
2024-05-29 22:00:00,32,above: Param_3,394,59,0,1
2024-05-29 22:00:00,32,above: Param_6,394,59,0,1
2024-05-29 22:00:00,32,above: Param_2,394,59,0,1
2024-05-29 22:00:00,87,above: Param_6,394,59,0,1
2024-05-29 22:00:00,87,above: Param_2,394,59,0,1
2024-05-29 22:00:00,87,above: Param_4,394,59,0,1
2024-05-29 22:00:00,87,Param_1 increasing,394,59,0,1
2024-05-29 22:00:00,87,above: Param_5,394,59,0,1
2024-05-29 22:00:00,87,above: Param_3,394,59,0,1
2024-05-30 14:00:00,32,Param_1 manual mode,394,59,1,1
2024-05-30 14:00:00,87,Param_1 manual mode,394,59,1,1
2024-05-31 06:00:00,87,above: Param_4,394,59,0,1
2024-05-31 06:00:00,87,above: Param_6,394,59,0,1
2024-05-31 06:00:00,87,Param_1 increasing,394,59,0,1
2024-05-31 06:00:00,87,above: Param_5,394,59,0,1
2024-05-31 06:00:00,87,above: Param_2,394,59,0,1
2024-05-31 06:00:00,87,above: Param_3,394,59,0,1
2024-05-31 14:00:00,84,Param_1 manual mode,394,59,1,1
2024-05-31 20:00:00,9,Bottle burst,368,61,1,2
2024-05-31 20:00:00,101,Bottle burst,368,61,1,2
2024-06-01 00:00:00,9,back to normal,368,61,0,1
2024-06-01 00:00:00,101,back to normal,368,61,0,1
2024-06-01 22:00:00,84,above: Param_2,394,59,0,1
2024-06-01 22:00:00,84,above: Param_3,394,59,0,1
2024-06-01 22:00:00,84,above: Param_4,394,59,0,1
2024-06-01 22:00:00,84,above: Param_6,394,59,0,1
2024-06-01 22:00:00,84,Param_1 increasing,394,59,0,1
2024-06-01 22:00:00,84,above: Param_5,394,59,0,1
2024-06-02 14:00:00,143,Param_1 precision decreasing,337,58,1,3
2024-06-02 22:00:00,24,Param_1 manual mode,394,59,1,1
2024-06-02 22:00:00,87,Param_1 manual mode,394,59,1,1
2024-06-02 22:00:00,110,Param_1 manual mode,394,59,1,1
2024-06-04 06:00:00,24,above: Param_6,394,59,0,1
2024-06-04 06:00:00,24,Param_1 increasing,394,59,0,1
2024-06-04 06:00:00,24,above: Param_3,394,59,0,1
2024-06-04 06:00:00,24,above: Param_5,394,59,0,1
2024-06-04 06:00:00,24,above: Param_4,394,59,0,1
2024-06-04 06:00:00,24,above: Param_2,394,59,0,1
2024-06-04 06:00:00,84,Param_1 manual mode,394,59,1,1
2024-06-04 06:00:00,87,above: Param_4,394,59,0,1
2024-06-04 06:00:00,87,above: Param_2,394,59,0,1
2024-06-04 06:00:00,87,above: Param_6,394,59,0,1
2024-06-04 06:00:00,87,above: Param_3,394,59,0,1
2024-06-04 06:00:00,87,Param_1 increasing,394,59,0,1
2024-06-04 06:00:00,87,above: Param_5,394,59,0,1
2024-06-04 06:00:00,143,back to normal Param_1,337,58,0,1
2024-06-27 06:00:00,136,Bottle burst,368,61,1,2
2024-06-27 16:00:00,136,back to normal,368,61,0,1
2024-06-28 06:00:00,32,Param_1 increasing,394,59,0,1
2024-06-28 06:00:00,32,above: Param_6,394,59,0,1
2024-06-28 06:00:00,32,above: Param_5,394,59,0,1
2024-06-28 06:00:00,32,above: Param_2,394,59,0,1
2024-06-28 06:00:00,32,above: Param_3,394,59,0,1
2024-06-28 06:00:00,32,above: Param_4,394,59,0,1
2024-06-28 06:00:00,40,Param_1 manual mode,394,59,1,1
2024-06-30 00:00:00,136,Bottle burst,368,61,1,2
2024-06-30 06:00:00,136,back to normal,368,61,0,1
2024-06-30 14:00:00,136,Bottle burst,368,61,1,2
2024-06-30 22:00:00,40,above: Param_3,394,59,0,1
2024-06-30 22:00:00,40,Param_1 increasing,394,59,0,1
2024-06-30 22:00:00,40,above: Param_5,394,59,0,1
2024-06-30 22:00:00,40,above: Param_4,394,59,0,1
2024-06-30 22:00:00,40,above: Param_2,394,59,0,1
2024-06-30 22:00:00,40,above: Param_6,394,59,0,1
2024-06-30 22:00:00,110,above: Param_6,394,59,0,1
2024-06-30 22:00:00,110,above: Param_3,394,59,0,1
2024-06-30 22:00:00,110,Param_1 increasing,394,59,0,1
2024-06-30 22:00:00,110,above: Param_5,394,59,0,1
2024-06-30 22:00:00,110,above: Param_4,394,59,0,1
2024-06-30 22:00:00,110,above: Param_2,394,59,0,1
2024-07-01 02:00:00,87,Bottle burst,368,61,1,2
2024-07-01 02:00:00,136,back to normal,368,61,0,1
2024-07-01 06:00:00,84,above: Param_2,394,59,0,1
2024-07-01 06:00:00,84,above: Param_3,394,59,0,1
2024-07-01 06:00:00,84,above: Param_4,394,59,0,1
2024-07-01 06:00:00,84,above: Param_6,394,59,0,1
2024-07-01 06:00:00,84,Param_1 increasing,394,59,0,1
2024-07-01 06:00:00,84,above: Param_5,394,59,0,1
2024-07-01 22:00:00,87,back to normal,368,61,0,1
2024-07-04 06:00:00,110,Param_1 manual mode,394,59,1,1
2024-07-10 06:00:00,110,above: Param_2,394,59,0,1
2024-07-10 06:00:00,110,above: Param_3,394,59,0,1
2024-07-10 06:00:00,110,above: Param_4,394,59,0,1
2024-07-10 06:00:00,110,above: Param_6,394,59,0,1
2024-07-10 06:00:00,110,Param_1 increasing,394,59,0,1
2024-07-10 06:00:00,110,above: Param_5,394,59,0,1
2024-07-14 20:00:00,87,Bottle burst,368,61,1,2
2024-07-15 00:00:00,87,back to normal,368,61,0,1
2024-07-15 02:00:00,87,Bottle burst,368,61,1,2
2024-07-15 06:00:00,87,back to normal,368,61,0,1
2024-07-26 22:00:00,40,Param_1 manual mode,394,59,1,1
2024-07-28 04:00:00,87,Bottle burst,368,61,1,2
2024-07-28 06:00:00,40,above: Param_4,394,59,0,1
2024-07-28 06:00:00,40,above: Param_6,394,59,0,1
2024-07-28 06:00:00,40,Param_1 increasing,394,59,0,1
2024-07-28 06:00:00,40,above: Param_5,394,59,0,1
2024-07-28 06:00:00,40,above: Param_2,394,59,0,1
2024-07-28 06:00:00,40,above: Param_3,394,59,0,1
2024-07-28 08:00:00,87,back to normal,368,61,0,1
2024-08-06 22:00:00,57,Param_1 manual mode,394,59,1,1
2024-08-07 06:00:00,57,above: Param_6,394,59,0,1
2024-08-07 06:00:00,57,Param_1 increasing,394,59,0,1
2024-08-07 06:00:00,57,above: Param_5,394,59,0,1
2024-08-07 06:00:00,57,above: Param_2,394,59,0,1
2024-08-07 06:00:00,57,above: Param_3,394,59,0,1
2024-08-07 06:00:00,57,above: Param_4,394,59,0,1
2024-08-07 20:00:00,118,Bottle burst,368,61,1,2
2024-08-08 00:00:00,118,back to normal,368,61,0,1
2024-08-08 06:00:00,80,Param_1 increasing,329,59,1,3
2024-08-11 12:00:00,113,Bottle burst,368,61,1,2
2024-08-11 16:00:00,113,back to normal,368,61,0,1
2024-08-13 06:00:00,80,back to normal Param_1,329,59,0,1
2024-08-15 14:00:00,51,Param_1 manual mode,394,59,1,1
2024-08-16 06:00:00,51,above: Param_2,394,59,0,1
2024-08-16 06:00:00,51,above: Param_3,394,59,0,1
2024-08-16 06:00:00,51,above: Param_4,394,59,0,1
2024-08-16 06:00:00,51,above: Param_6,394,59,0,1
2024-08-16 06:00:00,51,Param_1 increasing,394,59,0,1
2024-08-16 06:00:00,51,above: Param_5,394,59,0,1
2024-08-24 14:00:00,99,Param_1 precision decreasing,337,58,1,3
2024-08-24 18:00:00,66,Bottle burst,368,61,1,2
2024-08-24 20:00:00,135,Bottle burst,368,61,1,2
2024-08-24 22:00:00,66,back to normal,368,61,0,1
2024-08-25 00:00:00,135,back to normal,368,61,0,1
2024-08-25 22:00:00,99,back to normal Param_1,337,58,0,1
2024-09-03 22:00:00,2,Param_1 manual mode,394,59,1,1
2024-09-03 22:00:00,35,Param_1 manual mode,394,59,1,1
2024-09-06 06:00:00,35,above: Param_4,394,59,0,1
2024-09-06 06:00:00,35,above: Param_6,394,59,0,1
2024-09-06 06:00:00,35,Param_1 increasing,394,59,0,1
2024-09-06 06:00:00,35,above: Param_5,394,59,0,1
2024-09-06 06:00:00,35,above: Param_2,394,59,0,1
2024-09-06 06:00:00,35,above: Param_3,394,59,0,1
2024-09-06 22:00:00,105,Param_1 manual mode,394,59,1,1
2024-09-09 06:00:00,2,above: Param_2,394,59,0,1
2024-09-09 06:00:00,2,above: Param_3,394,59,0,1
2024-09-09 06:00:00,2,above: Param_4,394,59,0,1
2024-09-09 06:00:00,2,above: Param_6,394,59,0,1
2024-09-09 06:00:00,2,Param_1 increasing,394,59,0,1
2024-09-09 06:00:00,2,above: Param_5,394,59,0,1
2024-09-11 22:00:00,2,Param_1 manual mode,394,59,1,1
2024-09-15 06:00:00,90,Param_1 manual mode,394,59,1,1
2024-09-18 22:00:00,2,Param_1 increasing,394,59,0,1
2024-09-18 22:00:00,2,above: Param_6,394,59,0,1
2024-09-18 22:00:00,2,above: Param_5,394,59,0,1
2024-09-18 22:00:00,2,above: Param_2,394,59,0,1
2024-09-18 22:00:00,2,above: Param_3,394,59,0,1
2024-09-18 22:00:00,2,above: Param_4,394,59,0,1
2024-09-18 22:00:00,19,Param_1 manual mode,394,59,1,1
2024-09-19 06:00:00,2,Param_1 manual mode,394,59,1,1
2024-09-19 22:00:00,19,Bottle burst,368,61,1,2
2024-09-20 02:00:00,19,back to normal,368,61,0,1
2024-09-20 06:00:00,2,above: Param_3,394,59,0,1
2024-09-20 06:00:00,2,above: Param_2,394,59,0,1
2024-09-20 06:00:00,2,Param_1 increasing,394,59,0,1
2024-09-20 06:00:00,2,above: Param_5,394,59,0,1
2024-09-20 06:00:00,2,above: Param_6,394,59,0,1
2024-09-20 06:00:00,2,above: Param_4,394,59,0,1
2024-09-20 06:00:00,19,above: Param_4,394,59,0,1
2024-09-20 06:00:00,19,above: Param_3,394,59,0,1
2024-09-20 06:00:00,19,above: Param_2,394,59,0,1
2024-09-20 06:00:00,19,Param_1 increasing,394,59,0,1
2024-09-20 06:00:00,19,above: Param_5,394,59,0,1
2024-09-20 06:00:00,19,above: Param_6,394,59,0,1
2024-09-20 06:00:00,90,above: Param_5,394,59,0,1
2024-09-20 06:00:00,90,above: Param_6,394,59,0,1
2024-09-20 06:00:00,90,above: Param_4,394,59,0,1
2024-09-20 06:00:00,90,above: Param_3,394,59,0,1
2024-09-20 06:00:00,90,above: Param_2,394,59,0,1
2024-09-20 06:00:00,90,Param_1 increasing,394,59,0,1
2024-09-20 06:00:00,105,above: Param_5,394,59,0,1
2024-09-20 06:00:00,105,above: Param_6,394,59,0,1
2024-09-20 06:00:00,105,above: Param_4,394,59,0,1
2024-09-20 06:00:00,105,above: Param_3,394,59,0,1
2024-09-20 06:00:00,105,above: Param_2,394,59,0,1
2024-09-20 06:00:00,105,Param_1 increasing,394,59,0,1
2024-09-27 06:00:00,90,Param_1 manual mode,394,59,1,1
2024-09-27 14:00:00,90,Param_1 manual mode,394,59,1,1
2024-09-27 22:00:00,90,Param_1 manual mode,394,59,1,1
2024-09-27 22:00:00,105,Param_1 manual mode,394,59,1,1
2024-10-03 22:00:00,90,above: Param_3,394,59,0,1
2024-10-03 22:00:00,90,Param_1 increasing,394,59,0,1
2024-10-03 22:00:00,90,above: Param_5,394,59,0,1
2024-10-03 22:00:00,90,above: Param_4,394,59,0,1
2024-10-03 22:00:00,90,above: Param_2,394,59,0,1
2024-10-03 22:00:00,90,above: Param_6,394,59,0,1
2024-10-03 22:00:00,105,above: Param_6,394,59,0,1
2024-10-03 22:00:00,105,above: Param_3,394,59,0,1
2024-10-03 22:00:00,105,Param_1 increasing,394,59,0,1
2024-10-03 22:00:00,105,above: Param_5,394,59,0,1
2024-10-03 22:00:00,105,above: Param_4,394,59,0,1
2024-10-03 22:00:00,105,above: Param_2,394,59,0,1
2024-10-07 22:00:00,34,Param_1 manual mode,394,59,1,1
2024-10-07 22:00:00,90,Param_1 manual mode,394,59,1,1
2024-10-07 22:00:00,105,Param_1 manual mode,394,59,1,1
2024-10-08 06:00:00,136,Param_1 manual mode,394,59,1,1
2024-10-08 14:00:00,138,Param_1 manual mode,394,59,1,1
2024-10-08 22:00:00,34,above: Param_3,394,59,0,1
2024-10-08 22:00:00,34,above: Param_4,394,59,0,1
2024-10-08 22:00:00,34,above: Param_6,394,59,0,1
2024-10-08 22:00:00,34,Param_1 increasing,394,59,0,1
2024-10-08 22:00:00,34,above: Param_5,394,59,0,1
2024-10-08 22:00:00,34,above: Param_2,394,59,0,1
2024-10-09 22:00:00,90,above: Param_5,394,59,0,1
2024-10-09 22:00:00,90,above: Param_2,394,59,0,1
2024-10-09 22:00:00,90,above: Param_3,394,59,0,1
2024-10-09 22:00:00,90,above: Param_4,394,59,0,1
2024-10-09 22:00:00,90,above: Param_6,394,59,0,1
2024-10-09 22:00:00,90,Param_1 increasing,394,59,0,1
2024-10-11 06:00:00,105,above: Param_4,394,59,0,1
2024-10-11 06:00:00,105,Param_1 increasing,394,59,0,1
2024-10-11 06:00:00,105,above: Param_5,394,59,0,1
2024-10-11 06:00:00,105,above: Param_3,394,59,0,1
2024-10-11 06:00:00,105,above: Param_6,394,59,0,1
2024-10-11 06:00:00,105,above: Param_2,394,59,0,1
2024-10-11 06:00:00,136,above: Param_6,394,59,0,1
2024-10-11 06:00:00,136,above: Param_2,394,59,0,1
2024-10-11 06:00:00,136,above: Param_4,394,59,0,1
2024-10-11 06:00:00,136,Param_1 increasing,394,59,0,1
2024-10-11 06:00:00,136,above: Param_5,394,59,0,1
2024-10-11 06:00:00,136,above: Param_3,394,59,0,1
2024-10-11 06:00:00,138,above: Param_5,394,59,0,1
2024-10-11 06:00:00,138,above: Param_3,394,59,0,1
2024-10-11 06:00:00,138,above: Param_6,394,59,0,1
2024-10-11 06:00:00,138,above: Param_2,394,59,0,1
2024-10-11 06:00:00,138,above: Param_4,394,59,0,1
2024-10-11 06:00:00,138,Param_1 increasing,394,59,0,1
2024-10-12 06:00:00,9,Param_1 manual mode,394,59,1,1
2024-10-12 06:00:00,136,Param_1 manual mode,394,59,1,1
2024-10-13 06:00:00,136,above: Param_3,394,59,0,1
2024-10-13 06:00:00,136,above: Param_4,394,59,0,1
2024-10-13 06:00:00,136,above: Param_6,394,59,0,1
2024-10-13 06:00:00,136,Param_1 increasing,394,59,0,1
2024-10-13 06:00:00,136,above: Param_5,394,59,0,1
2024-10-13 06:00:00,136,above: Param_2,394,59,0,1
2024-10-13 14:00:00,35,Param_1 manual mode,394,59,1,1
2024-10-13 14:00:00,49,Param_1 manual mode,394,59,1,1
2024-10-13 14:00:00,105,Param_1 manual mode,394,59,1,1
2024-10-13 22:00:00,74,Param_1 manual mode,394,59,1,1
2024-10-13 22:00:00,124,Bottle burst,368,61,1,2
2024-10-14 02:00:00,124,back to normal,368,61,0,1
2024-10-14 06:00:00,35,above: Param_6,394,59,0,1
2024-10-14 06:00:00,35,Param_1 increasing,394,59,0,1
2024-10-14 06:00:00,35,above: Param_5,394,59,0,1
2024-10-14 06:00:00,35,above: Param_2,394,59,0,1
2024-10-14 06:00:00,35,above: Param_3,394,59,0,1
2024-10-14 06:00:00,35,above: Param_4,394,59,0,1
2024-10-15 20:00:00,41,Bottle burst,368,61,1,2
2024-10-16 10:00:00,41,back to normal,368,61,0,1
2024-10-16 20:00:00,19,Bottle burst,368,61,1,2
2024-10-16 22:00:00,19,back to normal,368,61,0,1
2024-10-16 22:00:00,127,Param_1 manual mode,394,59,1,1
2024-10-17 06:00:00,49,above: Param_2,394,59,0,1
2024-10-17 06:00:00,49,above: Param_6,394,59,0,1
2024-10-17 06:00:00,49,Param_1 increasing,394,59,0,1
2024-10-17 06:00:00,49,above: Param_3,394,59,0,1
2024-10-17 06:00:00,49,above: Param_5,394,59,0,1
2024-10-17 06:00:00,49,above: Param_4,394,59,0,1
2024-10-17 06:00:00,74,above: Param_5,394,59,0,1
2024-10-17 06:00:00,74,above: Param_4,394,59,0,1
2024-10-17 06:00:00,74,above: Param_2,394,59,0,1
2024-10-17 06:00:00,74,above: Param_6,394,59,0,1
2024-10-17 06:00:00,74,Param_1 increasing,394,59,0,1
2024-10-17 06:00:00,74,above: Param_3,394,59,0,1
2024-10-17 06:00:00,136,Param_1 manual mode,394,59,1,1
2024-10-17 14:00:00,136,above: Param_6,394,59,0,1
2024-10-17 14:00:00,136,Param_1 increasing,394,59,0,1
2024-10-17 14:00:00,136,above: Param_5,394,59,0,1
2024-10-17 14:00:00,136,above: Param_2,394,59,0,1
2024-10-17 14:00:00,136,above: Param_3,394,59,0,1
2024-10-17 14:00:00,136,above: Param_4,394,59,0,1
2024-10-17 16:00:00,109,Bottle burst,368,61,1,2
2024-10-17 16:00:00,110,Bottle burst,368,61,1,2
2024-10-17 16:00:00,112,Bottle burst,368,61,1,2
2024-10-17 16:00:00,113,Bottle burst,368,61,1,2
2024-10-17 16:00:00,114,Bottle burst,368,61,1,2
2024-10-17 16:00:00,117,Bottle burst,368,61,1,2
2024-10-17 16:00:00,118,Bottle burst,368,61,1,2
2024-10-18 02:00:00,109,back to normal,368,61,0,1
2024-10-18 02:00:00,110,back to normal,368,61,0,1
2024-10-18 02:00:00,112,back to normal,368,61,0,1
2024-10-18 02:00:00,113,back to normal,368,61,0,1
2024-10-18 02:00:00,114,back to normal,368,61,0,1
2024-10-18 02:00:00,117,back to normal,368,61,0,1
2024-10-18 02:00:00,118,back to normal,368,61,0,1
2024-10-18 06:00:00,13,Param_1 manual mode,394,59,1,1
2024-10-18 06:00:00,74,Param_1 manual mode,394,59,1,1
2024-10-18 14:00:00,9,Param_1 increasing,394,59,0,1
2024-10-18 14:00:00,9,above: Param_5,394,59,0,1
2024-10-18 14:00:00,9,above: Param_2,394,59,0,1
2024-10-18 14:00:00,9,above: Param_3,394,59,0,1
2024-10-18 14:00:00,9,above: Param_4,394,59,0,1
2024-10-18 14:00:00,9,above: Param_6,394,59,0,1
2024-10-20 06:00:00,13,above: Param_2,394,59,0,1
2024-10-20 06:00:00,13,above: Param_3,394,59,0,1
2024-10-20 06:00:00,13,Param_1 increasing,394,59,0,1
2024-10-20 06:00:00,13,above: Param_4,394,59,0,1
2024-10-20 06:00:00,13,above: Param_6,394,59,0,1
2024-10-20 06:00:00,13,above: Param_5,394,59,0,1
2024-10-20 06:00:00,35,Param_1 manual mode,394,59,1,1
2024-10-20 06:00:00,136,Param_1 manual mode,394,59,1,1
2024-10-20 14:00:00,35,above: Param_6,394,59,0,1
2024-10-20 14:00:00,35,Param_1 increasing,394,59,0,1
2024-10-20 14:00:00,35,above: Param_5,394,59,0,1
2024-10-20 14:00:00,35,above: Param_2,394,59,0,1
2024-10-20 14:00:00,35,above: Param_3,394,59,0,1
2024-10-20 14:00:00,35,above: Param_4,394,59,0,1
2024-10-22 06:00:00,105,above: Param_6,394,59,0,1
2024-10-22 06:00:00,105,above: Param_3,394,59,0,1
2024-10-22 06:00:00,105,Param_1 increasing,394,59,0,1
2024-10-22 06:00:00,105,above: Param_5,394,59,0,1
2024-10-22 06:00:00,105,above: Param_4,394,59,0,1
2024-10-22 06:00:00,105,above: Param_2,394,59,0,1
2024-10-22 06:00:00,127,above: Param_4,394,59,0,1
2024-10-22 06:00:00,127,above: Param_2,394,59,0,1
2024-10-22 06:00:00,127,above: Param_6,394,59,0,1
2024-10-22 06:00:00,127,above: Param_3,394,59,0,1
2024-10-22 06:00:00,127,Param_1 increasing,394,59,0,1
2024-10-22 06:00:00,127,above: Param_5,394,59,0,1
2024-10-22 22:00:00,31,Param_1 manual mode,394,59,1,1
2024-10-22 22:00:00,50,Param_1 manual mode,394,59,1,1
2024-10-23 02:00:00,136,Bottle burst,368,61,1,2
2024-10-23 04:00:00,136,back to normal,368,61,0,1
2024-10-23 14:00:00,50,above: Param_5,394,59,0,1
2024-10-23 14:00:00,50,above: Param_2,394,59,0,1
2024-10-23 14:00:00,50,above: Param_3,394,59,0,1
2024-10-23 14:00:00,50,above: Param_4,394,59,0,1
2024-10-23 14:00:00,50,above: Param_6,394,59,0,1
2024-10-23 14:00:00,50,Param_1 increasing,394,59,0,1
2024-10-24 06:00:00,50,Param_1 manual mode,394,59,1,1
2024-10-28 15:00:00,31,above: Param_5,394,59,0,1
2024-10-28 15:00:00,31,above: Param_6,394,59,0,1
2024-10-28 15:00:00,31,above: Param_4,394,59,0,1
2024-10-28 15:00:00,31,above: Param_3,394,59,0,1
2024-10-28 15:00:00,31,above: Param_2,394,59,0,1
2024-10-28 15:00:00,31,Param_1 increasing,394,59,0,1
2024-10-28 15:00:00,50,above: Param_5,394,59,0,1
2024-10-28 15:00:00,50,above: Param_6,394,59,0,1
2024-10-28 15:00:00,50,above: Param_4,394,59,0,1
2024-10-28 15:00:00,50,above: Param_3,394,59,0,1
2024-10-28 15:00:00,50,above: Param_2,394,59,0,1
2024-10-28 15:00:00,50,Param_1 increasing,394,59,0,1
2024-10-28 15:00:00,74,above: Param_2,394,59,0,1
2024-10-28 15:00:00,74,Param_1 increasing,394,59,0,1
2024-10-28 15:00:00,74,above: Param_5,394,59,0,1
2024-10-28 15:00:00,74,above: Param_6,394,59,0,1
2024-10-28 15:00:00,74,above: Param_4,394,59,0,1
2024-10-28 15:00:00,74,above: Param_3,394,59,0,1
2024-10-28 15:00:00,136,above: Param_3,394,59,0,1
2024-10-28 15:00:00,136,above: Param_2,394,59,0,1
2024-10-28 15:00:00,136,Param_1 increasing,394,59,0,1
2024-10-28 15:00:00,136,above: Param_5,394,59,0,1
2024-10-28 15:00:00,136,above: Param_6,394,59,0,1
2024-10-28 15:00:00,136,above: Param_4,394,59,0,1
2024-10-29 23:00:00,9,Param_1 manual mode,394,59,1,1
2024-10-30 03:00:00,26,Bottle burst,368,61,1,2
2024-10-30 05:00:00,26,back to normal,368,61,0,1
2024-11-01 07:00:00,5,Param_1 manual mode,394,59,1,1
2024-11-02 07:00:00,9,Param_1 increasing,394,59,0,1
2024-11-02 07:00:00,9,above: Param_5,394,59,0,1
2024-11-02 07:00:00,9,above: Param_2,394,59,0,1
2024-11-02 07:00:00,9,above: Param_3,394,59,0,1
2024-11-02 07:00:00,9,above: Param_4,394,59,0,1
2024-11-02 07:00:00,9,Param_1 precision decreasing,337,58,1,3
2024-11-02 07:00:00,9,above: Param_6,394,59,0,1
2024-11-03 23:00:00,29,Param_1 manual mode,394,59,1,1
2024-11-04 07:00:00,5,above: Param_5,394,59,0,1
2024-11-04 07:00:00,5,above: Param_2,394,59,0,1
2024-11-04 07:00:00,5,Param_1 increasing,394,59,0,1
2024-11-04 07:00:00,5,above: Param_3,394,59,0,1
2024-11-04 07:00:00,5,above: Param_4,394,59,0,1
2024-11-04 07:00:00,5,above: Param_6,394,59,0,1
2024-11-04 07:00:00,9,back to normal Param_1,337,58,0,1
2024-11-04 07:00:00,31,Param_1 manual mode,394,59,1,1
2024-11-04 07:00:00,120,Param_1 manual mode,394,59,1,1
2024-11-04 07:00:00,121,Param_1 manual mode,394,59,1,1
2024-11-04 15:00:00,6,Param_1 manual mode,394,59,1,1
2024-11-04 15:00:00,10,Param_1 manual mode,394,59,1,1
2024-11-05 07:00:00,6,above: Param_4,394,59,0,1
2024-11-05 07:00:00,6,Param_1 increasing,394,59,0,1
2024-11-05 07:00:00,6,above: Param_5,394,59,0,1
2024-11-05 07:00:00,6,above: Param_3,394,59,0,1
2024-11-05 07:00:00,6,above: Param_6,394,59,0,1
2024-11-05 07:00:00,6,above: Param_2,394,59,0,1
2024-11-05 07:00:00,10,above: Param_4,394,59,0,1
2024-11-05 07:00:00,10,Param_1 increasing,394,59,0,1
2024-11-05 07:00:00,10,above: Param_5,394,59,0,1
2024-11-05 07:00:00,10,above: Param_3,394,59,0,1
2024-11-05 07:00:00,10,above: Param_6,394,59,0,1
2024-11-05 07:00:00,10,above: Param_2,394,59,0,1
2024-11-05 07:00:00,29,above: Param_6,394,59,0,1
2024-11-05 07:00:00,29,above: Param_2,394,59,0,1
2024-11-05 07:00:00,29,above: Param_4,394,59,0,1
2024-11-05 07:00:00,29,Param_1 increasing,394,59,0,1
2024-11-05 07:00:00,29,above: Param_5,394,59,0,1
2024-11-05 07:00:00,29,above: Param_3,394,59,0,1
2024-11-06 07:00:00,5,Param_1 manual mode,394,59,1,1
2024-11-06 07:00:00,29,Param_1 manual mode,394,59,1,1
2024-11-06 07:00:00,120,above: Param_4,394,59,0,1
2024-11-06 07:00:00,120,above: Param_6,394,59,0,1
2024-11-06 07:00:00,120,Param_1 increasing,394,59,0,1
2024-11-06 07:00:00,120,above: Param_5,394,59,0,1
2024-11-06 07:00:00,120,above: Param_2,394,59,0,1
2024-11-06 07:00:00,120,above: Param_3,394,59,0,1
2024-11-07 07:00:00,5,above: Param_4,394,59,0,1
2024-11-07 07:00:00,5,above: Param_3,394,59,0,1
2024-11-07 07:00:00,5,above: Param_2,394,59,0,1
2024-11-07 07:00:00,5,above: Param_5,394,59,0,1
2024-11-07 07:00:00,5,above: Param_6,394,59,0,1
2024-11-07 07:00:00,5,Param_1 increasing,394,59,0,1
2024-11-07 07:00:00,29,above: Param_5,394,59,0,1
2024-11-07 07:00:00,29,above: Param_6,394,59,0,1
2024-11-07 07:00:00,29,Param_1 increasing,394,59,0,1
2024-11-07 07:00:00,29,above: Param_4,394,59,0,1
2024-11-07 07:00:00,29,above: Param_3,394,59,0,1
