createdAt,valveNumber,textDetail,alarmFaultId,predictingAlgoId,alarmActivated,criticityId
2024-02-14 09:00:00,5,Bottle burst,368,61,1,2
2024-02-14 09:00:00,34,Bottle burst,368,61,1,2
2024-02-14 09:00:00,77,Bottle burst,368,61,1,2
2024-02-14 11:00:00,5,Bottle burst,368,61,1,2
2024-02-14 13:00:00,5,Bottle burst,368,61,1,2
2024-02-14 13:00:00,82,Bottle burst,368,61,1,2
2024-02-16 11:00:00,59,Bottle burst,368,61,1,2
2024-02-16 11:00:00,107,Bottle burst,368,61,1,2
2024-02-17 01:00:00,35,Bottle burst,368,61,1,2
2024-02-17 07:00:00,35,Bottle burst,368,61,1,2
2024-02-17 09:00:00,59,Bottle burst,368,61,1,2
2024-02-17 13:00:00,59,Bottle burst,368,61,1,2
2024-02-22 13:00:00,5,back to normal,368,61,0,1
2024-02-22 13:00:00,9,back to normal,368,61,0,1
2024-02-22 13:00:00,11,back to normal,368,61,0,1
2024-02-22 13:00:00,18,back to normal,368,61,0,1
2024-02-22 13:00:00,19,back to normal,368,61,0,1
2024-02-22 13:00:00,20,back to normal,368,61,0,1
2024-02-22 13:00:00,25,back to normal,368,61,0,1
2024-02-22 13:00:00,28,back to normal,368,61,0,1
2024-02-22 13:00:00,29,back to normal,368,61,0,1
2024-02-22 13:00:00,33,back to normal,368,61,0,1
2024-02-22 13:00:00,34,back to normal,368,61,0,1
2024-02-22 13:00:00,35,back to normal,368,61,0,1
2024-02-22 13:00:00,39,back to normal,368,61,0,1
2024-02-22 13:00:00,41,back to normal,368,61,0,1
2024-02-22 13:00:00,49,back to normal,368,61,0,1
2024-02-22 13:00:00,54,back to normal,368,61,0,1
2024-02-22 13:00:00,57,back to normal,368,61,0,1
2024-02-22 13:00:00,59,back to normal,368,61,0,1
2024-02-22 13:00:00,61,back to normal,368,61,0,1
2024-02-22 13:00:00,67,back to normal,368,61,0,1
2024-02-22 13:00:00,68,back to normal,368,61,0,1
2024-02-22 13:00:00,69,back to normal,368,61,0,1
2024-02-22 13:00:00,73,back to normal,368,61,0,1
2024-02-22 13:00:00,76,back to normal,368,61,0,1
2024-02-22 13:00:00,77,back to normal,368,61,0,1
2024-02-22 13:00:00,82,back to normal,368,61,0,1
2024-02-22 13:00:00,83,back to normal,368,61,0,1
2024-02-22 13:00:00,97,back to normal,368,61,0,1
2024-02-22 13:00:00,107,back to normal,368,61,0,1
2024-02-22 13:00:00,114,back to normal,368,61,0,1
2024-02-22 13:00:00,116,back to normal,368,61,0,1
2024-02-22 13:00:00,117,back to normal,368,61,0,1
2024-02-22 13:00:00,121,back to normal,368,61,0,1
2024-02-22 13:00:00,122,back to normal,368,61,0,1
2024-02-22 13:00:00,125,back to normal,368,61,0,1
2024-02-22 13:00:00,129,back to normal,368,61,0,1
2024-02-22 13:00:00,131,back to normal,368,61,0,1
2024-02-22 13:00:00,135,back to normal,368,61,0,1
2024-03-09 01:00:00,90,Bottle burst,368,61,1,2
2024-03-09 01:00:00,98,Bottle burst,368,61,1,2
2024-03-09 03:00:00,90,back to normal,368,61,0,1
2024-03-09 03:00:00,98,back to normal,368,61,0,1
2024-03-14 09:00:00,99,Bottle burst,368,61,1,2
2024-03-14 11:00:00,99,back to normal,368,61,0,1
2024-03-27 01:00:00,15,Bottle burst,368,61,1,2
2024-03-27 03:00:00,15,back to normal,368,61,0,1
2024-03-28 01:00:00,41,Bottle burst,368,61,1,2
2024-03-28 05:00:00,41,back to normal,368,61,0,1
2024-03-28 11:00:00,97,Bottle burst,368,61,1,2
2024-03-28 13:00:00,97,Bottle burst,368,61,1,2
2024-04-08 16:00:00,16,Bottle burst,368,61,1,2
2024-04-08 18:00:00,16,Bottle burst,368,61,1,2
2024-04-08 20:00:00,16,Bottle burst,368,61,1,2
2024-04-08 22:00:00,16,Bottle burst,368,61,1,2
2024-04-09 00:00:00,16,Bottle burst,368,61,1,2
2024-04-09 02:00:00,16,Bottle burst,368,61,1,2
2024-04-09 04:00:00,16,Bottle burst,368,61,1,2
2024-04-09 06:00:00,16,Bottle burst,368,61,1,2
2024-04-09 08:00:00,16,Bottle burst,368,61,1,2
2024-04-09 10:00:00,16,Bottle burst,368,61,1,2
2024-04-09 12:00:00,16,Bottle burst,368,61,1,2
2024-04-09 14:00:00,16,Bottle burst,368,61,1,2
2024-04-09 16:00:00,16,Bottle burst,368,61,1,2
2024-04-09 18:00:00,16,Bottle burst,368,61,1,2
2024-04-09 20:00:00,16,Bottle burst,368,61,1,2
2024-04-09 22:00:00,16,Bottle burst,368,61,1,2
2024-04-09 22:00:00,117,Bottle burst,368,61,1,2
2024-04-10 00:00:00,16,Bottle burst,368,61,1,2
2024-04-10 00:00:00,117,Bottle burst,368,61,1,2
2024-04-10 02:00:00,16,Bottle burst,368,61,1,2
2024-04-10 04:00:00,16,Bottle burst,368,61,1,2
2024-04-10 06:00:00,16,Bottle burst,368,61,1,2
2024-04-10 08:00:00,16,Bottle burst,368,61,1,2
2024-04-10 10:00:00,16,Bottle burst,368,61,1,2
2024-04-10 12:00:00,16,Bottle burst,368,61,1,2
2024-04-10 14:00:00,16,Bottle burst,368,61,1,2
2024-04-10 16:00:00,16,Bottle burst,368,61,1,2
2024-04-10 18:00:00,16,Bottle burst,368,61,1,2
2024-04-10 20:00:00,16,Bottle burst,368,61,1,2
2024-04-10 22:00:00,16,Bottle burst,368,61,1,2
2024-04-11 00:00:00,16,Bottle burst,368,61,1,2
2024-04-11 02:00:00,16,Bottle burst,368,61,1,2
2024-04-11 04:00:00,16,Bottle burst,368,61,1,2
2024-04-11 06:00:00,16,Bottle burst,368,61,1,2
2024-04-11 08:00:00,16,Bottle burst,368,61,1,2
2024-04-11 10:00:00,16,Bottle burst,368,61,1,2
2024-04-11 12:00:00,16,Bottle burst,368,61,1,2
2024-04-11 14:00:00,16,Bottle burst,368,61,1,2
2024-04-11 16:00:00,16,Bottle burst,368,61,1,2
2024-04-11 18:00:00,16,Bottle burst,368,61,1,2
2024-04-11 20:00:00,16,Bottle burst,368,61,1,2
2024-04-11 22:00:00,16,Bottle burst,368,61,1,2
2024-04-12 00:00:00,16,Bottle burst,368,61,1,2
2024-04-12 12:00:00,16,back to normal,368,61,0,1
2024-04-12 12:00:00,97,back to normal,368,61,0,1
2024-04-12 12:00:00,117,back to normal,368,61,0,1
2024-04-12 16:00:00,16,Bottle burst,368,61,1,2
2024-04-12 18:00:00,16,back to normal,368,61,0,1
2024-04-12 20:00:00,16,Bottle burst,368,61,1,2
2024-04-12 22:00:00,16,back to normal,368,61,0,1
2024-04-13 06:00:00,17,Param_1 manual mode,394,59,1,1
2024-04-13 08:00:00,16,Bottle burst,368,61,1,2
2024-04-14 02:00:00,16,back to normal,368,61,0,1
2024-04-16 16:00:00,17,Bottle burst,368,61,1,2
2024-04-16 16:00:00,41,Bottle burst,368,61,1,2
2024-04-16 16:00:00,127,Bottle burst,368,61,1,2
2024-04-16 18:00:00,113,Bottle burst,368,61,1,2
2024-04-16 18:00:00,127,back to normal,368,61,0,1
2024-04-16 20:00:00,17,back to normal,368,61,0,1
2024-04-16 20:00:00,41,back to normal,368,61,0,1
2024-04-16 22:00:00,17,Param_1 increasing,394,59,0,1
2024-04-16 22:00:00,17,above: Param_6,394,59,0,1
2024-04-16 22:00:00,17,above: Param_2,394,59,0,1
2024-04-16 22:00:00,17,above: Param_5,394,59,0,1
2024-04-16 22:00:00,17,above: Param_3,394,59,0,1
2024-04-16 22:00:00,17,above: Param_4,394,59,0,1
2024-04-17 20:00:00,113,back to normal,368,61,0,1
2024-05-03 14:00:00,137,Param_1 decreasing,313,59,1,3
2024-05-03 22:00:00,137,back to normal Param_1,313,59,0,1
2024-05-10 08:00:00,6,Bottle burst,368,61,1,2
2024-05-10 12:00:00,6,back to normal,368,61,0,1
2024-05-12 22:00:00,6,Bottle burst,368,61,1,2
2024-05-13 02:00:00,6,back to normal,368,61,0,1
2024-05-15 00:00:00,6,Bottle burst,368,61,1,2
2024-05-15 06:00:00,6,back to normal,368,61,0,1
2024-05-15 14:00:00,6,Param_1 decreasing,313,59,1,3
2024-05-16 02:00:00,23,Bottle burst,368,61,1,2
2024-05-16 02:00:00,24,Bottle burst,368,61,1,2
2024-05-16 02:00:00,25,Bottle burst,368,61,1,2
2024-05-16 02:00:00,26,Bottle burst,368,61,1,2
2024-05-16 02:00:00,27,Bottle burst,368,61,1,2
2024-05-16 02:00:00,28,Bottle burst,368,61,1,2
2024-05-16 02:00:00,29,Bottle burst,368,61,1,2
2024-05-16 02:00:00,30,Bottle burst,368,61,1,2
2024-05-16 02:00:00,31,Bottle burst,368,61,1,2
2024-05-16 02:00:00,32,Bottle burst,368,61,1,2
2024-05-16 02:00:00,33,Bottle burst,368,61,1,2
2024-05-16 02:00:00,34,Bottle burst,368,61,1,2
2024-05-16 02:00:00,35,Bottle burst,368,61,1,2
2024-05-16 02:00:00,36,Bottle burst,368,61,1,2
2024-05-16 02:00:00,37,Bottle burst,368,61,1,2
2024-05-16 02:00:00,38,Bottle burst,368,61,1,2
2024-05-16 02:00:00,39,Bottle burst,368,61,1,2
2024-05-16 02:00:00,40,Bottle burst,368,61,1,2
2024-05-16 02:00:00,41,Bottle burst,368,61,1,2
2024-05-16 02:00:00,42,Bottle burst,368,61,1,2
2024-05-16 02:00:00,43,Bottle burst,368,61,1,2
2024-05-16 02:00:00,44,Bottle burst,368,61,1,2
2024-05-16 02:00:00,45,Bottle burst,368,61,1,2
2024-05-16 02:00:00,46,Bottle burst,368,61,1,2
2024-05-16 02:00:00,47,Bottle burst,368,61,1,2
2024-05-16 02:00:00,48,Bottle burst,368,61,1,2
2024-05-16 02:00:00,49,Bottle burst,368,61,1,2
2024-05-16 02:00:00,50,Bottle burst,368,61,1,2
2024-05-16 02:00:00,51,Bottle burst,368,61,1,2
2024-05-16 02:00:00,52,Bottle burst,368,61,1,2
2024-05-16 02:00:00,53,Bottle burst,368,61,1,2
2024-05-16 02:00:00,54,Bottle burst,368,61,1,2
2024-05-16 02:00:00,55,Bottle burst,368,61,1,2
2024-05-16 02:00:00,56,Bottle burst,368,61,1,2
2024-05-16 02:00:00,57,Bottle burst,368,61,1,2
2024-05-16 02:00:00,58,Bottle burst,368,61,1,2
2024-05-16 02:00:00,59,Bottle burst,368,61,1,2
2024-05-16 02:00:00,60,Bottle burst,368,61,1,2
2024-05-16 02:00:00,61,Bottle burst,368,61,1,2
2024-05-16 02:00:00,62,Bottle burst,368,61,1,2
2024-05-16 02:00:00,63,Bottle burst,368,61,1,2
2024-05-16 02:00:00,64,Bottle burst,368,61,1,2
2024-05-16 02:00:00,65,Bottle burst,368,61,1,2
2024-05-16 02:00:00,66,Bottle burst,368,61,1,2
2024-05-16 02:00:00,67,Bottle burst,368,61,1,2
2024-05-16 02:00:00,68,Bottle burst,368,61,1,2
2024-05-16 02:00:00,69,Bottle burst,368,61,1,2
2024-05-16 02:00:00,70,Bottle burst,368,61,1,2
2024-05-16 02:00:00,71,Bottle burst,368,61,1,2
2024-05-16 02:00:00,72,Bottle burst,368,61,1,2
2024-05-16 02:00:00,73,Bottle burst,368,61,1,2
2024-05-16 02:00:00,74,Bottle burst,368,61,1,2
2024-05-16 02:00:00,75,Bottle burst,368,61,1,2
2024-05-16 02:00:00,76,Bottle burst,368,61,1,2
2024-05-16 02:00:00,77,Bottle burst,368,61,1,2
2024-05-16 02:00:00,78,Bottle burst,368,61,1,2
2024-05-16 02:00:00,79,Bottle burst,368,61,1,2
2024-05-16 02:00:00,80,Bottle burst,368,61,1,2
2024-05-16 02:00:00,81,Bottle burst,368,61,1,2
2024-05-16 02:00:00,82,Bottle burst,368,61,1,2
2024-05-16 02:00:00,83,Bottle burst,368,61,1,2
2024-05-16 02:00:00,84,Bottle burst,368,61,1,2
2024-05-16 02:00:00,85,Bottle burst,368,61,1,2
2024-05-16 02:00:00,86,Bottle burst,368,61,1,2
2024-05-16 02:00:00,87,Bottle burst,368,61,1,2
2024-05-16 02:00:00,88,Bottle burst,368,61,1,2
2024-05-16 02:00:00,89,Bottle burst,368,61,1,2
2024-05-16 02:00:00,90,Bottle burst,368,61,1,2
2024-05-16 02:00:00,91,Bottle burst,368,61,1,2
2024-05-16 02:00:00,92,Bottle burst,368,61,1,2
2024-05-16 02:00:00,93,Bottle burst,368,61,1,2
2024-05-16 02:00:00,94,Bottle burst,368,61,1,2
2024-05-16 02:00:00,95,Bottle burst,368,61,1,2
2024-05-16 02:00:00,96,Bottle burst,368,61,1,2
2024-05-16 02:00:00,98,Bottle burst,368,61,1,2
2024-05-16 02:00:00,99,Bottle burst,368,61,1,2
2024-05-16 02:00:00,100,Bottle burst,368,61,1,2
2024-05-16 02:00:00,101,Bottle burst,368,61,1,2
2024-05-16 02:00:00,102,Bottle burst,368,61,1,2
2024-05-16 02:00:00,103,Bottle burst,368,61,1,2
2024-05-16 02:00:00,104,Bottle burst,368,61,1,2
2024-05-16 02:00:00,105,Bottle burst,368,61,1,2
2024-05-16 02:00:00,108,Bottle burst,368,61,1,2
2024-05-16 02:00:00,125,Bottle burst,368,61,1,2
2024-05-16 04:00:00,23,Bottle burst,368,61,1,2
2024-05-16 04:00:00,24,Bottle burst,368,61,1,2
2024-05-16 04:00:00,25,Bottle burst,368,61,1,2
2024-05-16 04:00:00,26,Bottle burst,368,61,1,2
2024-05-16 04:00:00,27,Bottle burst,368,61,1,2
2024-05-16 04:00:00,28,Bottle burst,368,61,1,2
2024-05-16 04:00:00,29,Bottle burst,368,61,1,2
2024-05-16 04:00:00,30,Bottle burst,368,61,1,2
2024-05-16 04:00:00,31,Bottle burst,368,61,1,2
2024-05-16 04:00:00,32,Bottle burst,368,61,1,2
2024-05-16 04:00:00,33,Bottle burst,368,61,1,2
2024-05-16 04:00:00,34,Bottle burst,368,61,1,2
2024-05-16 04:00:00,35,Bottle burst,368,61,1,2
2024-05-16 04:00:00,36,Bottle burst,368,61,1,2
2024-05-16 04:00:00,37,Bottle burst,368,61,1,2
2024-05-16 04:00:00,38,Bottle burst,368,61,1,2
2024-05-16 04:00:00,39,Bottle burst,368,61,1,2
2024-05-16 04:00:00,40,Bottle burst,368,61,1,2
2024-05-16 04:00:00,41,Bottle burst,368,61,1,2
2024-05-16 04:00:00,42,Bottle burst,368,61,1,2
2024-05-16 04:00:00,43,Bottle burst,368,61,1,2
2024-05-16 04:00:00,44,Bottle burst,368,61,1,2
2024-05-16 04:00:00,45,Bottle burst,368,61,1,2
2024-05-16 04:00:00,46,Bottle burst,368,61,1,2
2024-05-16 04:00:00,47,Bottle burst,368,61,1,2
2024-05-16 04:00:00,48,Bottle burst,368,61,1,2
2024-05-16 04:00:00,49,Bottle burst,368,61,1,2
2024-05-16 04:00:00,50,Bottle burst,368,61,1,2
2024-05-16 04:00:00,51,Bottle burst,368,61,1,2
2024-05-16 04:00:00,52,Bottle burst,368,61,1,2
2024-05-16 04:00:00,53,Bottle burst,368,61,1,2
2024-05-16 04:00:00,54,Bottle burst,368,61,1,2
2024-05-16 04:00:00,55,Bottle burst,368,61,1,2
2024-05-16 04:00:00,56,Bottle burst,368,61,1,2
2024-05-16 04:00:00,57,Bottle burst,368,61,1,2
2024-05-16 04:00:00,58,Bottle burst,368,61,1,2
2024-05-16 04:00:00,59,Bottle burst,368,61,1,2
2024-05-16 04:00:00,60,Bottle burst,368,61,1,2
2024-05-16 04:00:00,61,Bottle burst,368,61,1,2
2024-05-16 04:00:00,62,Bottle burst,368,61,1,2
2024-05-16 04:00:00,63,Bottle burst,368,61,1,2
2024-05-16 04:00:00,64,Bottle burst,368,61,1,2
2024-05-16 04:00:00,65,Bottle burst,368,61,1,2
2024-05-16 04:00:00,66,Bottle burst,368,61,1,2
2024-05-16 04:00:00,67,Bottle burst,368,61,1,2
2024-05-16 04:00:00,68,Bottle burst,368,61,1,2
2024-05-16 04:00:00,69,Bottle burst,368,61,1,2
2024-05-16 04:00:00,70,Bottle burst,368,61,1,2
2024-05-16 04:00:00,71,Bottle burst,368,61,1,2
2024-05-16 04:00:00,72,Bottle burst,368,61,1,2
2024-05-16 04:00:00,73,Bottle burst,368,61,1,2
2024-05-16 04:00:00,74,Bottle burst,368,61,1,2
2024-05-16 04:00:00,75,Bottle burst,368,61,1,2
2024-05-16 04:00:00,76,Bottle burst,368,61,1,2
2024-05-16 04:00:00,77,Bottle burst,368,61,1,2
2024-05-16 04:00:00,78,Bottle burst,368,61,1,2
2024-05-16 04:00:00,79,Bottle burst,368,61,1,2
2024-05-16 04:00:00,80,Bottle burst,368,61,1,2
2024-05-16 04:00:00,81,Bottle burst,368,61,1,2
2024-05-16 04:00:00,82,Bottle burst,368,61,1,2
2024-05-16 04:00:00,83,Bottle burst,368,61,1,2
2024-05-16 04:00:00,84,Bottle burst,368,61,1,2
2024-05-16 04:00:00,85,Bottle burst,368,61,1,2
2024-05-16 04:00:00,86,Bottle burst,368,61,1,2
2024-05-16 04:00:00,87,Bottle burst,368,61,1,2
2024-05-16 04:00:00,88,Bottle burst,368,61,1,2
2024-05-16 04:00:00,89,Bottle burst,368,61,1,2
2024-05-16 04:00:00,90,Bottle burst,368,61,1,2
2024-05-16 04:00:00,91,Bottle burst,368,61,1,2
2024-05-16 04:00:00,92,Bottle burst,368,61,1,2
2024-05-16 04:00:00,93,Bottle burst,368,61,1,2
2024-05-16 04:00:00,94,Bottle burst,368,61,1,2
2024-05-16 04:00:00,95,Bottle burst,368,61,1,2
2024-05-16 04:00:00,96,Bottle burst,368,61,1,2
2024-05-16 04:00:00,98,Bottle burst,368,61,1,2
2024-05-16 04:00:00,99,Bottle burst,368,61,1,2
2024-05-16 04:00:00,100,Bottle burst,368,61,1,2
2024-05-16 04:00:00,101,Bottle burst,368,61,1,2
2024-05-16 04:00:00,102,Bottle burst,368,61,1,2
2024-05-16 04:00:00,103,Bottle burst,368,61,1,2
2024-05-16 04:00:00,104,Bottle burst,368,61,1,2
2024-05-16 04:00:00,105,Bottle burst,368,61,1,2
2024-05-16 04:00:00,108,Bottle burst,368,61,1,2
2024-05-16 04:00:00,125,Bottle burst,368,61,1,2
2024-05-16 06:00:00,6,back to normal Param_1,313,59,0,1
2024-05-17 00:00:00,111,Bottle burst,368,61,1,2
2024-05-18 04:00:00,6,Bottle burst,368,61,1,2
2024-05-20 08:00:00,46,Bottle burst,368,61,1,2
2024-05-20 10:00:00,57,Bottle burst,368,61,1,2
2024-05-20 10:00:00,106,Bottle burst,368,61,1,2
2024-05-20 10:00:00,114,Bottle burst,368,61,1,2
2024-05-20 10:00:00,127,Bottle burst,368,61,1,2
2024-05-24 02:00:00,6,Bottle burst,368,61,1,2
2024-05-24 04:00:00,6,Bottle burst,368,61,1,2
2024-05-24 06:00:00,6,Bottle burst,368,61,1,2
2024-05-24 06:00:00,41,Bottle burst,368,61,1,2
2024-05-24 08:00:00,6,Bottle burst,368,61,1,2
2024-05-24 08:00:00,41,Bottle burst,368,61,1,2
2024-05-24 10:00:00,6,Bottle burst,368,61,1,2
2024-05-24 10:00:00,41,Bottle burst,368,61,1,2
2024-05-24 14:00:00,6,Bottle burst,368,61,1,2
2024-05-24 14:00:00,41,Bottle burst,368,61,1,2
2024-05-24 14:00:00,42,Param_1 manual mode,394,59,1,1
2024-05-24 16:00:00,6,Bottle burst,368,61,1,2
2024-05-24 16:00:00,41,Bottle burst,368,61,1,2
2024-05-24 18:00:00,41,Bottle burst,368,61,1,2
2024-05-24 20:00:00,41,Bottle burst,368,61,1,2
2024-05-24 22:00:00,41,Param_1 decreasing,313,59,1,3
2024-05-24 22:00:00,41,Bottle burst,368,61,1,2
2024-05-24 22:00:00,42,above: Param_6,394,59,0,1
2024-05-24 22:00:00,42,Param_1 increasing,394,59,0,1
2024-05-24 22:00:00,42,above: Param_5,394,59,0,1
2024-05-24 22:00:00,42,above: Param_2,394,59,0,1
2024-05-24 22:00:00,42,above: Param_3,394,59,0,1
2024-05-24 22:00:00,42,above: Param_4,394,59,0,1
2024-05-25 02:00:00,41,Bottle burst,368,61,1,2
2024-05-25 04:00:00,41,Bottle burst,368,61,1,2
2024-05-26 06:00:00,41,Bottle burst,368,61,1,2
2024-05-29 22:00:00,41,back to normal Param_1,313,59,0,1
2024-06-04 00:00:00,41,Bottle burst,368,61,1,2
2024-06-05 16:00:00,6,Bottle burst,368,61,1,2
2024-06-05 18:00:00,6,Bottle burst,368,61,1,2
2024-06-09 18:00:00,68,Bottle burst,368,61,1,2
2024-06-13 02:00:00,68,Bottle burst,368,61,1,2
2024-06-13 04:00:00,68,Bottle burst,368,61,1,2
2024-06-21 20:00:00,68,Bottle burst,368,61,1,2
2024-06-22 00:00:00,68,Bottle burst,368,61,1,2
2024-06-22 02:00:00,55,Bottle burst,368,61,1,2
2024-06-22 02:00:00,68,Bottle burst,368,61,1,2
2024-06-22 02:00:00,103,Bottle burst,368,61,1,2
2024-06-22 04:00:00,55,Bottle burst,368,61,1,2
2024-06-22 04:00:00,68,Bottle burst,368,61,1,2
2024-06-22 04:00:00,103,Bottle burst,368,61,1,2
2024-06-22 06:00:00,68,Bottle burst,368,61,1,2
2024-06-22 08:00:00,68,Bottle burst,368,61,1,2
2024-06-22 10:00:00,68,Bottle burst,368,61,1,2
2024-06-22 12:00:00,68,Bottle burst,368,61,1,2
2024-06-22 14:00:00,68,Bottle burst,368,61,1,2
2024-06-22 16:00:00,68,Bottle burst,368,61,1,2
2024-06-22 20:00:00,68,Bottle burst,368,61,1,2
2024-06-22 22:00:00,68,Bottle burst,368,61,1,2
2024-06-23 00:00:00,68,Bottle burst,368,61,1,2
2024-06-23 02:00:00,68,Bottle burst,368,61,1,2
2024-06-23 04:00:00,68,Bottle burst,368,61,1,2
2024-06-23 06:00:00,68,Bottle burst,368,61,1,2
2024-06-23 08:00:00,68,Bottle burst,368,61,1,2
2024-06-23 10:00:00,68,Bottle burst,368,61,1,2
2024-06-23 12:00:00,68,Bottle burst,368,61,1,2
2024-06-23 14:00:00,68,Bottle burst,368,61,1,2
2024-06-23 18:00:00,68,Bottle burst,368,61,1,2
2024-06-23 20:00:00,68,Bottle burst,368,61,1,2
2024-06-23 22:00:00,68,Bottle burst,368,61,1,2
2024-06-24 00:00:00,68,Bottle burst,368,61,1,2
2024-06-24 02:00:00,68,Bottle burst,368,61,1,2
2024-06-24 04:00:00,68,Bottle burst,368,61,1,2
2024-06-24 06:00:00,68,Bottle burst,368,61,1,2
2024-06-24 08:00:00,68,Bottle burst,368,61,1,2
2024-06-24 10:00:00,68,Bottle burst,368,61,1,2
2024-06-24 12:00:00,68,Bottle burst,368,61,1,2
2024-06-24 14:00:00,68,Bottle burst,368,61,1,2
2024-06-24 16:00:00,68,Bottle burst,368,61,1,2
2024-06-24 18:00:00,68,Bottle burst,368,61,1,2
2024-06-26 12:00:00,68,Bottle burst,368,61,1,2
2024-06-26 14:00:00,68,Bottle burst,368,61,1,2
2024-06-26 20:00:00,68,Bottle burst,368,61,1,2
2024-06-26 22:00:00,68,Bottle burst,368,61,1,2
2024-06-27 00:00:00,68,Bottle burst,368,61,1,2
2024-06-27 02:00:00,68,Bottle burst,368,61,1,2
2024-06-27 04:00:00,68,Bottle burst,368,61,1,2
2024-06-27 06:00:00,68,Bottle burst,368,61,1,2
2024-06-27 08:00:00,68,Bottle burst,368,61,1,2
2024-06-28 12:00:00,68,Bottle burst,368,61,1,2
2024-06-28 14:00:00,68,Bottle burst,368,61,1,2
2024-06-29 06:00:00,68,Bottle burst,368,61,1,2
2024-06-29 08:00:00,68,Bottle burst,368,61,1,2
2024-06-29 10:00:00,68,Bottle burst,368,61,1,2
2024-06-29 12:00:00,68,Bottle burst,368,61,1,2
2024-06-29 14:00:00,68,Bottle burst,368,61,1,2
2024-06-29 22:00:00,68,Bottle burst,368,61,1,2
2024-06-30 00:00:00,68,Bottle burst,368,61,1,2
2024-06-30 08:00:00,68,Bottle burst,368,61,1,2
2024-06-30 10:00:00,68,Bottle burst,368,61,1,2
2024-06-30 12:00:00,68,Bottle burst,368,61,1,2
2024-06-30 14:00:00,68,Bottle burst,368,61,1,2
2024-07-01 00:00:00,68,Bottle burst,368,61,1,2
2024-07-01 02:00:00,68,Bottle burst,368,61,1,2
2024-07-01 04:00:00,75,Bottle burst,368,61,1,2
2024-07-03 00:00:00,41,Bottle burst,368,61,1,2
